User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentiment,UserReviewSentiment
5.0,super... good product .. 30 rupees extra charges vankuranga total ass hole 2879,Flipkart Customer,"Feb, 2019",2019-02-02,super good product 30 rupee extra charge vankuranga total as hole 2879,pos,pos
5.0,good product low noise,suman bandi,"Sep, 2018",2018-09-02,good product low noise,pos,pos
5.0,Nice.. Thank you tipcart,Flipkart Customer,"Dec, 2018",2018-12-02,Nice Thank tipcart,pos,pos
4.0,"Nice product. Only one thing I want to mention here, the product delivered to me with scratches in the body  except this the Mix working excellent.",Jibin Paul Babu,"Aug, 2018",2018-08-02,Nice product Only one thing I want mention product deliver scratch body except Mix work excellent,pos,pos
4.0,nice product,Flipkart Customer,"Oct, 2018",2018-10-02,nice product,pos,pos
4.0,Looks Like Awsome Product. Let's see how it is working.,Rajnish Anand,"Nov, 2018",2018-11-02,Looks Like Awsome Product Let see work,pos,pos
5.0,Good,Barna Bas,"Oct, 2018",2018-10-02,Good,pos,pos
4.0,Bought it for my mom. She liked the juicer in it very much. She felt that 3 out of 4 jars were very light-weight. She had been using the same Meet Mixer grinder for the last 26 years which had been very durable. She doubts whether this would last for even 25% of the last one's service time. But that is how all the products are these days. They do not last very long as previous gen products. But the grinding has no issues so far.,Udhaiya Prasanth Mahinthan,"Dec, 2018",2018-12-02,Bought mom She like juicer much She felt 3 4 jar light weight She use Meet Mixer grinder last 26 year durable She doubt whether would last even 25 last one service time But product day They last long previous gen product But grinding issue far,neu,neg
5.0,Os. Quality And Built Design is also very Attractive,kiran sonwane,"Mar, 2019",2019-03-02,Os Quality And Built Design also Attractive,pos,pos
5.0,I like it heavy power good work,Alok  Kumar,"Mar, 2019",2019-03-02,I like heavy power good work,pos,pos
4.0,it is good,Arun Chandhu,"Sep, 2018",2018-09-02,good,pos,pos
5.0,good one by sorbin pariyaram,Flipkart Customer,"Jul, 2018",2018-07-02,good one sorbin pariyaram,pos,pos
5.0,superb value for maney,Flipkart Customer,"Oct, 2018",2018-10-02,superb value maney,pos,pos
4.0,one the sexy looking mixer looks pretty nice,Vijay Luke,"Oct, 2018",2018-10-02,one sexy look mixer look pretty nice,pos,pos
4.0,Nice Product,Subramani Subbu,"Jul, 2018",2018-07-02,Nice Product,pos,pos
5.0,Super Fine,Prakash Patil,"Jun, 2019",2019-06-02,Super Fine,pos,pos
5.0,good product,moinuddin hussain,"Nov, 2018",2018-11-02,good product,pos,pos
3.0,Superb,Flipkart Customer,"Aug, 2018",2018-08-02,Superb,pos,pos
4.0,great product I am very happy,Nitin  Kumar,"May, 2019",2019-05-02,great product I happy,pos,pos
4.0,nice product and worth for money.,Goutham  Gowda Y. M,"Nov, 2018",2018-11-02,nice product worth money,pos,pos
5.0,nice product thanks for flipper worth produce,Flipkart Customer,"May, 2019",2019-05-02,nice product thanks flipper worth produce,pos,pos
5.0,product quality was good than I expect,Sindhu .R,"Jan, 2019",2019-01-02,product quality good I expect,pos,pos
5.0,nice product,Flipkart Customer,"Aug, 2018",2018-08-02,nice product,pos,pos
5.0,"Absulatly Good, once again thank Flipkart.  I am happy with this product, value for money & quick delivery in time.",Kishore M S,"Dec, 2018",2018-12-02,Absulatly Good thank Flipkart I happy product value money quick delivery time,pos,pos
4.0,very good products,PRADIP PATRA,"Apr, 2019",2019-04-02,good product,pos,pos
5.0,Superb,Flipkart Customer,"Nov, 2018",2018-11-02,Superb,pos,pos
5.0,very nice,Flipkart Customer,"Dec, 2018",2018-12-02,nice,pos,pos
5.0,nice product,Flipkart Customer,"Feb, 2019",2019-02-02,nice product,pos,pos
5.0,"best product, good value for money worth for  offer price Re.2,217",Flipkart Customer,9months ago,2019-11-02,best product good value money worth offer price Re 2 217,pos,pos
5.0,nice product and worth for money.,Vishali Kumaran,"Jun, 2019",2019-06-02,nice product worth money,pos,pos
4.0,Worth to pay,Flipkart Customer,"Mar, 2019",2019-03-02,Worth pay,neu,neu
5.0,very super productvalue for money,SDP reddy reddy,9months ago,2019-11-02,super productvalue money,pos,pos
4.0,"worthy, good performance",kapil reddy,"Jan, 2019",2019-01-02,worthy good performance,pos,pos
5.0,thank you,Flipkart Customer,"Dec, 2018",2018-12-02,thank,pos,pos
5.0,very good  product,Vinod Desai,"Aug, 2018",2018-08-02,good product,pos,pos
5.0,good one,Saravanan R,"Jul, 2018",2018-07-02,good one,pos,pos
5.0,Looking nice and quality also good and in time delivery by flipkart,Flipkart Customer,"Nov, 2018",2018-11-02,Looking nice quality also good time delivery flipkart,pos,pos
5.0,good product...,Ajay  Sharma ,"Dec, 2018",2018-12-02,good product,pos,pos
3.0,heating problem,lijith kv,"Apr, 2019",2019-04-02,heating problem,neg,neg
5.0,this is awesome great product,Shalu Choudhary,"Apr, 2019",2019-04-02,awesome great product,pos,pos
5.0,Amazing product. Works great,Sarbabyapi Behera,"Jan, 2019",2019-01-02,Amazing product Works great,pos,pos
4.0,"same as shown in picture , thank you Flipkart go through for it",swetha rama,"Jan, 2019",2019-01-02,show picture thank Flipkart go,pos,pos
5.0,Good Product.... Awesome Look....Full satisfied this Price Thanks You Flipkart......,Kolli Radha Krishna,"Jun, 2019",2019-06-02,Good Product Awesome Look Full satisfy Price Thanks You Flipkart,pos,pos
5.0,super,Prasanna Mersal,"Nov, 2018",2018-11-02,super,pos,pos
5.0,Good,Flipkart Customer,"Aug, 2018",2018-08-02,Good,pos,pos
4.0,Good Packing Good Offer got it 2885/-,Mohammed Aslam,"Jan, 2019",2019-01-02,Good Packing Good Offer get 2885,pos,pos
5.0,good product best quality.,MAHENDRA J,"Mar, 2019",2019-03-02,good product best quality,pos,pos
4.0,have very high sound during running and little bit of burning smell,Gowtham,"Nov, 2018",2018-11-02,high sound run little bit burn smell,neu,neu
4.0,Nice product...,RAJ KUMAR  RANJAN,"Oct, 2018",2018-10-02,Nice product,pos,pos
5.0,good product,Ragin Maria,"Oct, 2018",2018-10-02,good product,pos,pos
4.0,It's really good for 2671 with excellent grinding.but the only thing is the sound it is so loud,Musaddique,23days ago,2020-07-10,It really good 2671 excellent grind thing sound loud,pos,pos
5.0,It's awesome...loved it. Thank you Flipkart.,Flipkart Customer,1month ago,2020-07-02,It awesome love Thank Flipkart,pos,pos
4.0,Beautiful mixer from butterfly but it is very noisy also.Received in 7 days too late delivered.Posting review after 9 days of daily use.,Deepak Rajput,5months ago,2020-03-02,Beautiful mixer butterfly noisy also Received 7 day late deliver Posting review 9 day daily use,pos,neu
3.0,"I am a long time member of Flipkart. Till now I have not experienced remarkable complaints from Flipkart in anyway. But this time experienced very bitter experience. ecart Logistics is very Good in all way. But eom Express Logistic service is very very very worst in all cases. No Door Delivery. No Phone Call response. And very Poor Customer Care. After Sixth day of destination of the Product, I went to eom office in Person with my Hired Vehicle and took the delivery myself with paying Rs....",P.K. Venugopalan,7months ago,2020-01-02,I long time member Flipkart Till I experience remarkable complaint Flipkart anyway But time experience bitter experience ecart Logistics Good way But eom Express Logistic service bad case No Door Delivery No Phone Call response And Poor Customer Care After Sixth day destination Product I go eom office Person Hired Vehicle take delivery pay Rs,neg,neg
5.0,awesome  deal just 2114 Rs only,Shameem Ahmad,9months ago,2019-11-02,awesome deal 2114 Rs,pos,pos
3.0,I bought this product 4 months ago and it is working smooth so far.  Value for money.,Saneesh AV,10months ago,2019-10-02,I buy product 4 month ago work smooth far Value money,pos,pos
5.0,Good Product... I suggest to buy it,Mylaram Brahmaiah,"Jan, 2019",2019-01-02,Good Product I suggest buy,pos,pos
5.0,best quality grander very thick jars,Habib Khan,"Nov, 2018",2018-11-02,best quality grander thick jar,pos,pos
4.0,1. good product.2. below value for mony.3. looks good but cheap at the same time.4. without any query you can bye product.5. Dont be confused with all comments and ratings.6. Over all you will not get any problem or any damages.,Asim Sayed,"Mar, 2019",2019-03-02,1 good product 2 value mony 3 look good cheap time 4 without query bye product 5 Dont confuse comment rating 6 Over get problem damage,pos,pos
5.0,it is very good,Sadhana Mandal ,"Jul, 2019",2019-07-02,good,pos,pos
4.0,Looking good,Damarasimgu Venkata Ramana,"Feb, 2019",2019-02-02,Looking good,pos,pos
3.0,"Just okay, Big Sound",Faisal,"Dec, 2018",2018-12-02,Just okay Big Sound,pos,pos
5.0,Very good product nice,MUDDURAJ H S RAJU,"Dec, 2018",2018-12-02,Very good product nice,pos,pos
3.0,nice product good delivery,Pillalamarri Ashok,"Nov, 2018",2018-11-02,nice product good delivery,pos,pos
5.0,good,Ramyashetty Ramyashetty,"Nov, 2018",2018-11-02,good,pos,pos
4.0,color is good and price also very cheap compare to other e-com and shops...,sathish udhayakumar,"Nov, 2018",2018-11-02,color good price also cheap compare e com shop,pos,pos
3.0,Experience of this juicer mixer came me across that you cannot believe that everything which is brought comes with no any defects..after receiving my item I plug on to use it but it does not started than I have to repedetly follow up with  customer care butterfly who send there mechanic after 25 days of following up with customer care and that to his mechanic came at 9:00 pm...I could return the product because I did not check it for few days and meanwhile it return date expired...Though the pr...,Rahul  Pal,"Apr, 2019",2019-04-02,Experience juicer mixer come across believe everything bring come defect receive item I plug use start I repedetly follow customer care butterfly send mechanic 25 day follow customer care mechanic come 9 00 pm I could return product I check day meanwhile return date expire Though pr,pos,pos
5.0,Good choice for my Nom...,Selva Mani,10months ago,2019-10-02,Good choice Nom,pos,pos
4.0,"it looks good, sounds noisy but that does not matter because it comes undear 750w category.  ...containers are little small good product overearly",Chinmaya  Behera,"Oct, 2018",2018-10-02,look good sound noisy matter come undear 750w category container little small good product overearly,pos,pos
5.0,new model is very nice product super Grand mixer butterfly,Sahbub Khan,9months ago,2019-11-02,new model nice product super Grand mixer butterfly,pos,pos
5.0,Awesome Product,Prasad Cherukuru,"Jan, 2019",2019-01-02,Awesome Product,pos,pos
5.0,Good mine .... grinder is good,Flipkart Customer,"Nov, 2018",2018-11-02,Good mine grinder good,pos,pos
4.0,good product,Divyashree sm Divya.sm,"Nov, 2018",2018-11-02,good product,pos,pos
5.0,super very good condition &smooth sound .safe delivery by tipcart thanks.,Ganesh Vithanala,"Oct, 2018",2018-10-02,super good condition smooth sound safe delivery tipcart thanks,pos,pos
4.0,Super working,Flipkart Customer,9days ago,2020-07-24,Super work,pos,pos
5.0,Good deal and good working .. product as shown in the image .. using for past 1 week.. no issues till now  ... Bought for around Rs 2400 ..,Divya Selvam,13days ago,2020-07-20,Good deal good work product show image use past 1 week issue till Bought around Rs 2400,pos,pos
5.0,Amazing product specially its stainless steel jars,Shivam  Tiwari ,14days ago,2020-07-19,Amazing product specially stainless steel jar,pos,pos
4.0,Nice design. Good product. I have grabbed for Rs. 2400+. Really worth for money.,Christo Jacob,20days ago,2020-07-13,Nice design Good product I grab Rs 2400 Really worth money,pos,pos
3.0,Not good... jar capacity is less... I will not recommend. Just okay. You can get better deal with other good brands.,Omprakash Verma,23days ago,2020-07-10,Not good jar capacity less I recommend Just okay You get good deal good brand,pos,neu
5.0,1 day of use. It's comparatively less noisy. It's very smooth. Quality is also good as its looking,Rakesh Jangid,24days ago,2020-07-09,1 day use It comparatively less noisy It smooth Quality also good look,pos,pos
3.0,Nice but heavy sound and vibration when it used.,Mallepogula Muthyal,24days ago,2020-07-09,Nice heavy sound vibration use,pos,pos
5.0,Very good Product..Thank you tipcart.,Jivan Ganpat Bhendare Bhendare,27days ago,2020-07-06,Very good Product Thank tipcart,pos,pos
5.0,superb,MANJUNATH BG,27days ago,2020-07-06,superb,pos,pos
5.0,Masha Allah. Thank-you Flipkart,Flipkart Customer,28days ago,2020-07-05,Masha Allah Thank Flipkart,pos,neu
3.0,Two mint using after bad smell comes,Flipkart Customer,1month ago,2020-07-02,Two mint use bad smell come,neg,neg
5.0,Super product,shirisha siri,1month ago,2020-07-02,Super product,pos,pos
5.0,Not much noisyGood qualityPackaging was goodHappy to purchase it.. You can go for it.And Thank you tipcart for every product I had ever buy from you..All the product is above expectation ,Flipkart Customer,1month ago,2020-07-02,Not much noisyGood qualityPackaging goodHappy purchase You go And Thank tipcart every product I ever buy All product expectation,pos,pos
5.0,Good product value for money thanks butterfly and tipcart..,Flipkart Customer,1month ago,2020-07-02,Good product value money thanks butterfly tipcart,pos,pos
3.0,Better,Ram kishor  Kumawat ,1month ago,2020-07-02,Better,pos,pos
5.0,First classHeavy motorSuper quality,Raj Kumar,1month ago,2020-07-02,First classHeavy motorSuper quality,neu,neu
4.0,Nice,Abhishek Kumar,1month ago,2020-07-02,Nice,pos,pos
5.0,Thanks Flipkart And Latterly Best Quality Motor Less NoiseHigh Performance Motory 2nd Product in Butterfly Experience Is Very good thanks.,Mayur Desale,1month ago,2020-07-02,Thanks Flipkart And Latterly Best Quality Motor Less NoiseHigh Performance Motory 2nd Product Butterfly Experience Is Very good thanks,pos,pos
3.0,"Product is excellent,  but very bad experience with flipkart delivery, delivery boys should be trained.",Flipkart Customer,1month ago,2020-07-02,Product excellent bad experience flipkart delivery delivery boy train,neu,neg
3.0,It looks beautiful but the jars are of small size. Steel material is not so strong. All the jars have same blade design of two blades.,Amit Soni,1month ago,2020-07-02,It look beautiful jar small size Steel material strong All jar blade design two blade,pos,neg
4.0,A Powerful machine with 4 jars only @2800.Thank you Flipkart for providing wonderful service.I got my order within 2 days.,SAURABH MISHRA,1month ago,2020-07-02,A Powerful machine 4 jar 2800 Thank Flipkart provide wonderful service I get order within 2 day,pos,pos
3.0,It's Getting Loud Sound Except apart Everything is Okay,Raghu vicky,2months ago,2020-06-02,It Getting Loud Sound Except apart Everything Okay,pos,pos
5.0,Supper,Flipkart Customer,2months ago,2020-06-02,Supper,neu,neu
5.0,super,Flipkart Customer,2months ago,2020-06-02,super,pos,pos
5.0,So far it is third or 4th day and every attachment is working fine. Flipkart delivered in two days even during corona times.. Nice,Anees Waziri,2months ago,2020-06-02,So far third 4th day every attachment work fine Flipkart deliver two day even corona time Nice,pos,pos
4.0,Superb,Flipkart Customer,4months ago,2020-04-02,Superb,pos,pos
5.0,Good,chandan mandal,5months ago,2020-03-02,Good,pos,pos
5.0,Awesome one!!!...no doubt go for this product... Grinding superb..i am very happy..️....i bought for my lovable wife..️,Akilan S,5months ago,2020-03-02,Awesome one doubt go product Grinding superb happy buy lovable wife,pos,pos
5.0,Very good i am satisfied this product,Flipkart Customer,6months ago,2020-02-02,Very good satisfy product,pos,pos
5.0,nice,Flipkart Customer,6months ago,2020-02-02,nice,pos,pos
5.0,good product,SuryavanshiRaja Akshay,6months ago,2020-02-02,good product,pos,pos
5.0,Nom is foully happy with this product thank yoyo you Flipkart,Flipkart Customer,6months ago,2020-02-02,Nom foully happy product thank yoyo Flipkart,pos,pos
3.0,not good Even have 750w the sound is very loud. the lid of the jar is plastic so he leaves when the machine is running.,Aman Panchal,6months ago,2020-02-02,good Even 750w sound loud lid jar plastic leave machine run,pos,neg
5.0,don't think about anything just buy it,bibin raj,6months ago,2020-02-02,think anything buy,neu,neu
5.0,excellent works so good!,MARAN Thevar,6months ago,2020-02-02,excellent work good,pos,pos
5.0,good product,Flipkart Customer,6months ago,2020-02-02,good product,pos,pos
5.0,yet we didn't use we look the product outer its was good,MD bilal Mohammed bilal,7months ago,2020-01-02,yet use look product outer good,pos,pos
4.0,low quality product,Vasanth  KH,7months ago,2020-01-02,low quality product,neg,neg
4.0,product is good,Flipkart Customer,7months ago,2020-01-02,product good,pos,pos
5.0,It's great product received in good condition.,Nirav Dave,7months ago,2020-01-02,It great product receive good condition,pos,pos
5.0,Fast grinding very nice product,Flipkart Customer,8months ago,2019-12-02,Fast grind nice product,pos,pos
4.0,best mixer   this price,Prasanth  Chittara  kandy ,8months ago,2019-12-02,best mixer price,pos,pos
5.0,amazing mixture machine bailor  i am happy,Flipkart Customer,8months ago,2019-12-02,amazing mixture machine bailor happy,pos,pos
3.0,Wars are small in size compare to philip and bajan.. Average built quality,Priyaranjan  Panda,8months ago,2019-12-02,Wars small size compare philip bajan Average built quality,neg,neg
3.0,it is good..its running smoothly and performance is also good. we havent encounter any issues so far,Sneha Mangalagiri,8months ago,2019-12-02,good run smoothly performance also good havent encounter issue far,pos,pos
3.0,There is small dent on it And Burning smell also coming,Faiyaz Shaik,8months ago,2019-12-02,There small dent And Burning smell also come,neu,neu
5.0,Good product..worth for money,Flipkart Customer,8months ago,2019-12-02,Good product worth money,pos,pos
5.0,good product good packing good style nice thank flipkart,Joushva Dharshini,8months ago,2019-12-02,good product good packing good style nice thank flipkart,pos,pos
5.0,Good,Hajeera Begum,8months ago,2019-12-02,Good,pos,pos
5.0,Looking very excellent as well as quality is very good.,DALIA santra,8months ago,2019-12-02,Looking excellent well quality good,pos,pos
3.0,Material is good but grinding slowly I think blade is not sharp  any body no issued,suresh,8months ago,2019-12-02,Material good grind slowly I think blade sharp body issued,pos,neg
4.0,good,Flipkart Customer,9months ago,2019-11-02,good,pos,pos
3.0,very nice,Flipkart Customer,9months ago,2019-11-02,nice,pos,pos
5.0,Good product in this price,MAKWANA  KALRAV,9months ago,2019-11-02,Good product price,pos,pos
4.0,little noisy...but performance is very good,Flipkart Customer,9months ago,2019-11-02,little noisy performance good,pos,pos
5.0,working fine,Madhusudhan Reddy Mallela,9months ago,2019-11-02,work fine,pos,pos
4.0,worth for money,SYAMJITH VELAYUDHAN,9months ago,2019-11-02,worth money,pos,pos
4.0,Nice,Byju E,9months ago,2019-11-02,Nice,pos,pos
5.0,Good product Delivery Boy is Very good personal good behavior,Flipkart Customer,9months ago,2019-11-02,Good product Delivery Boy Very good personal good behavior,pos,pos
5.0,nice product,Nikhil Samani,9months ago,2019-11-02,nice product,pos,pos
4.0,style and performance is good under this price range.,Kavin,9months ago,2019-11-02,style performance good price range,pos,pos
4.0,good,Flipkart Customer,9months ago,2019-11-02,good,pos,pos
4.0,"except the sound, it is very good product in this price range.. 2114",Tirumal Seemakurthi,9months ago,2019-11-02,except sound good product price range 2114,pos,pos
5.0,good product nice price,Flipkart Customer,9months ago,2019-11-02,good product nice price,pos,pos
5.0,very nice product,Flipkart Customer,9months ago,2019-11-02,nice product,pos,pos
3.0,initially good but after usage of one month 1st speed of mixer was not working,pavan bandi,11months ago,2019-09-02,initially good usage one month 1st speed mixer work,pos,pos
5.0,Awesome product,Flipkart Customer,11months ago,2019-09-02,Awesome product,pos,pos
5.0,good,amir  ahmad,11months ago,2019-09-02,good,pos,pos
4.0,Good product from Flipkart,Flipkart Customer,11months ago,2019-09-02,Good product Flipkart,pos,pos
4.0,"product is very good quality i am happy, but delivery not timely",Baiju Kumar,11months ago,2019-09-02,product good quality happy delivery timely,pos,pos
3.0,not bed,santosh barik barik,"Jul, 2019",2019-07-02,bed,neu,neu
4.0,Good Product,Chandu   D,"Jul, 2019",2019-07-02,Good Product,pos,pos
4.0,poor quality jars. design is just okay.grinding problem also there.do not buy,Mallikarjuna D,"Jul, 2019",2019-07-02,poor quality jar design okay grind problem also buy,neg,neg
4.0,excellent,DHANUNJAI  SIKILAMBATLA,"Jul, 2019",2019-07-02,excellent,pos,pos
4.0,Worth full product,Umashankar Aila,"Jul, 2019",2019-07-02,Worth full product,pos,pos
4.0,"it is looking good ...sound is a little louder but, that is fine and everything is good ....chopping is cool",Greenij kanjiratingal,"Jul, 2019",2019-07-02,look good sound little louder fine everything good chopping cool,pos,pos
5.0,"Nice product ,must buy this , moter power is high , no heating issue ,good one",Aashish Yadav,"Jul, 2019",2019-07-02,Nice product must buy moter power high heating issue good one,pos,pos
3.0,Tittlebat heating issue but overall good performance,SAJAN JOSE,"Jun, 2019",2019-06-02,Tittlebat heat issue overall good performance,pos,pos
5.0,same as details given  in the description...best material.. and easy to handle.. highly recommended.,Dr Preeti Semwal,"Jun, 2019",2019-06-02,detail give description best material easy handle highly recommended,pos,pos
4.0,good,Bhoomika  kularni,"Jun, 2019",2019-06-02,good,pos,pos
5.0,super,Flipkart Customer,"Jun, 2019",2019-06-02,super,pos,pos
5.0,nice protect,Flipkart Customer,"Jun, 2019",2019-06-02,nice protect,pos,pos
4.0,Very nice quality,sganesh kumar,"Jun, 2019",2019-06-02,Very nice quality,pos,pos
5.0,Good product,Devi varaprasad,"Jun, 2019",2019-06-02,Good product,pos,pos
4.0,good product,Lakshmareddy Vemireddy,"May, 2019",2019-05-02,good product,pos,pos
3.0,"bottom of mix not flat, little uncomfortable for daily use",KRISHNAN GURURAJAN,"May, 2019",2019-05-02,bottom mix flat little uncomfortable daily use,neg,pos
4.0,Good quality product. Express delivery,Sivakumar K,"May, 2019",2019-05-02,Good quality product Express delivery,pos,pos
3.0,nod bad,Washim Mondal,"May, 2019",2019-05-02,nod bad,neg,neg
3.0,"scratches are there on which I have received, so same day put it for replacement for getting new one.which I have received seems to be some one used and item also missing.please prioritize in replacement.currently I am giving 3 rating... once I start using I will give here my Final rating.thank you",Flipkart Customer,"May, 2019",2019-05-02,scratch I receive day put replacement get new one I receive seem one use item also miss please prioritize replacement currently I give 3 rating I start use I give Final rating thank,pos,pos
4.0,Good product,T.ALISHA,"May, 2019",2019-05-02,Good product,pos,pos
3.0,"big sounds ,, and __parts are loose bout it is good and good grinding your choice good product soosoo you select",Alan Reji,"May, 2019",2019-05-02,big sound part loose bout good good grind choice good product soosoo select,pos,pos
5.0,Alhamdullillah. am satisfied with the product.,Syed Mohsin Mohammed,"May, 2019",2019-05-02,Alhamdullillah satisfy product,pos,pos
5.0,Superb... But there is a bit of burning smell while running the mixer...,Nabeel Ahmed,"May, 2019",2019-05-02,Superb But bit burn smell run mixer,pos,pos
5.0,worth for money,Chitra Nagaraj,"Apr, 2019",2019-04-02,worth money,pos,pos
3.0,Blades very bad quality & jars design old,Flipkart Customer,"Apr, 2019",2019-04-02,Blades bad quality jar design old,neg,neg
5.0,Good and very nice product.. value for money...,Gowtham Selvaraj,"Apr, 2019",2019-04-02,Good nice product value money,pos,pos
5.0,good finish,Lijo  Love,"Mar, 2019",2019-03-02,good finish,pos,pos
4.0,superb... juicer jar is fantastic...,Bhaskar Ch,"Mar, 2019",2019-03-02,superb juicer jar fantastic,pos,pos
4.0,"Good product by Butterfly and Good Delivery by flipkart, no complaints after unboxing found everything Of",Mohammed Irfan,"Mar, 2019",2019-03-02,Good product Butterfly Good Delivery flipkart complaint unbox find everything Of,pos,pos
5.0,very good product and value of money,Flipkart Customer,"Mar, 2019",2019-03-02,good product value money,pos,pos
3.0,nice,Flipkart Customer,"Mar, 2019",2019-03-02,nice,pos,pos
5.0,loved it i got it for 2800,sreedhar babu  Nandipati,"Mar, 2019",2019-03-02,love get 2800,pos,pos
4.0,product is awesome but the juicer not .best choice under 3K .get it for Re 2799 only.Thanks to Flipkart !,Ayan Biswas,"Mar, 2019",2019-03-02,product awesome juicer best choice 3K get Re 2799 Thanks Flipkart,pos,neg
3.0,average product.. it is very loud motor sound,Flipkart Customer,"Mar, 2019",2019-03-02,average product loud motor sound,neu,neu
5.0,"product was good for price, but it sounds high",Flipkart Customer,"Mar, 2019",2019-03-02,product good price sound high,pos,pos
3.0,"not satisfied, blades are not Sharp, not justify butterfly brand, expected better sharpness, perfect packing and delivery by Flipkart",Manish P,"Mar, 2019",2019-03-02,satisfy blade Sharp justify butterfly brand expect well sharpness perfect packing delivery Flipkart,pos,pos
5.0,superb quality and nice model..,Bhimavarapu  Srinivasarao,"Feb, 2019",2019-02-02,superb quality nice model,pos,pos
5.0,good quality products finishing good,Rohit Pathak,"Feb, 2019",2019-02-02,good quality product finish good,pos,pos
5.0,super product good quality,Flipkart Customer,"Feb, 2019",2019-02-02,super product good quality,pos,pos
5.0,superior,Flipkart Customer,"Jan, 2019",2019-01-02,superior,pos,pos
4.0,product is very nicecreates lot of sound jars are of good qualityyou can go without hesitation.,Ranjeet Yadav,"Jan, 2019",2019-01-02,product nicecreates lot sound jar good qualityyou go without hesitation,pos,pos
5.0,absolutely awesome product,Arjun Vijayan ,"Jan, 2019",2019-01-02,absolutely awesome product,pos,pos
4.0,good product,Shinu v r V R,"Jan, 2019",2019-01-02,good product,pos,pos
5.0,good quality,Flipkart Customer,"Jan, 2019",2019-01-02,good quality,pos,pos
4.0,very useful mine,Flipkart Customer,"Jan, 2019",2019-01-02,useful mine,pos,pos
5.0,Its good quality... Nice product,Flipkart Customer,"Jan, 2019",2019-01-02,Its good quality Nice product,pos,pos
4.0,Product was good,Flipkart Customer,"Jan, 2019",2019-01-02,Product good,pos,pos
5.0,very good product,Akasam Saikumar,"Dec, 2018",2018-12-02,good product,pos,pos
5.0,Powerful 750w moter works very fine. Grinding is fantastic.,Amit Kumar,"Dec, 2018",2018-12-02,Powerful 750w moter work fine Grinding fantastic,pos,pos
5.0,1. Unique design 2. strong jars 3. common sound (mix's suppose to be louder)4. flipkart quality assured 5. I recommend,Harsha Surathkal,"Dec, 2018",2018-12-02,1 Unique design 2 strong jar 3 common sound mix suppose loud 4 flipkart quality assure 5 I recommend,pos,pos
5.0,It is very noisy and there is slight burning smell sometimes,r,"Dec, 2018",2018-12-02,It noisy slight burn smell sometimes,neu,neg
4.0,superb,Flipkart Customer,"Nov, 2018",2018-11-02,superb,pos,pos
5.0,not bad,Flipkart Customer,"Nov, 2018",2018-11-02,bad,neg,pos
5.0,Nice  products,Sheik Pareed l,"Nov, 2018",2018-11-02,Nice product,pos,pos
5.0,Nice,Jishnu Mukundan. T,"Nov, 2018",2018-11-02,Nice,pos,pos
3.0,overall design and jar quantity is nice bit torrent it is too noisy,Deetanshi Singh,"Nov, 2018",2018-11-02,overall design jar quantity nice bit torrent noisy,pos,pos
5.0,Good product,Madhu Kumar,"Nov, 2018",2018-11-02,Good product,pos,pos
5.0,excellent product,Abhi reddy,"Nov, 2018",2018-11-02,excellent product,pos,pos
5.0,nice,Flipkart Customer,"Oct, 2018",2018-10-02,nice,pos,pos
4.0,"exact same as shown..it sounds, burning smell might be due to new windings....but grinds in lesser time.. triedcoconut, ginger and garlic, mosambi juice, chocolate,few lentils..its working well till now ( been 10days using it).",Flipkart Customer,"Oct, 2018",2018-10-02,exact show sound burn smell might due new winding grind less time triedcoconut ginger garlic mosambi juice chocolate lentils work well till 10days use,pos,pos
5.0,good,gouri sankar,"Oct, 2018",2018-10-02,good,pos,pos
5.0,best for me,Flipkart Customer,"Oct, 2018",2018-10-02,best,pos,pos
4.0,full filled but still expecting more.. packaging awesome TqFK,Shree Calyan,"Oct, 2018",2018-10-02,full fill still expect packaging awesome TqFK,pos,pos
5.0,good  product,Flipkart Customer,"Sep, 2018",2018-09-02,good product,pos,pos
3.0,Mixer performance is excellent. but it gives too loud nose like very old age mixer.  Example this mixer sound will reach your end of street when you start this. if you are lay for that voice go for it.,Gokul  Rajendran,"Sep, 2018",2018-09-02,Mixer performance excellent give loud nose like old age mixer Example mixer sound reach end street start lay voice go,pos,pos
5.0,Very very good product and low price thanks for flancard,Flipkart Customer,"Aug, 2018",2018-08-02,Very good product low price thanks flancard,pos,pos
5.0,Value  for money & supper,Jonas Kennady,"May, 2019",2019-05-02,Value money supper,pos,pos
4.0,Good product but on base unit body is little scratches there.,Somashekar S,"Jan, 2019",2019-01-02,Good product base unit body little scratch,pos,pos
5.0,Very happy and satisfied with the product.It is working well.,Flipkart Customer,"Jan, 2019",2019-01-02,Very happy satisfied product It work well,pos,pos
5.0,good product and low price high quality,archana p,"Aug, 2018",2018-08-02,good product low price high quality,pos,pos
4.0,good product in just amazing price.,Ganesh Chandra Prusty,"Jul, 2019",2019-07-02,good product amazing price,pos,pos
5.0,"This one is a class product. Compact and easy to use, It resolves 3 problems in one, that is, juicer, mixer and grinder. It is efficient and trustworthy.I was at first skeptic to buy this but now I am a fan of this product and have been using it regularly for a month now and it has not disappointed me. I would definitely recommend it.",Brahmjot Singh,"Jul, 2019",2019-07-02,This one class product Compact easy use It resolve 3 problem one juicer mixer grinder It efficient trustworthy I first skeptic buy I fan product use regularly month disappoint I would definitely recommend,pos,pos
