User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentiment,UserReviewSentiment
5.0,So new york city product. I am so happy. To flip card.,Flipkart Customer,19days ago,2020-07-14,So new york city product I happy To flip card,pos,pos
4.0,Awesome product... Can't expect more at this price,Surinder  Thakur,19days ago,2020-07-14,Awesome product Can expect price,pos,pos
4.0,Very good product,arvind,19days ago,2020-07-14,Very good product,pos,pos
5.0,Nice product ,Mukhtar Ansari,19days ago,2020-07-14,Nice product,pos,pos
4.0,Super,Flipkart Customer,19days ago,2020-07-14,Super,pos,pos
4.0,Very Nice,SONU RAGHAV,19days ago,2020-07-14,Very Nice,pos,pos
5.0,Good very nice,Flipkart Customer,19days ago,2020-07-14,Good nice,pos,pos
5.0,Super,Yesudas.t.g Das,19days ago,2020-07-14,Super,pos,pos
5.0,Good products,Kumuda Sathua Mahapatra,19days ago,2020-07-14,Good product,pos,pos
5.0,Super,Flipkart Customer,19days ago,2020-07-14,Super,pos,pos
3.0,"Having problems with the whistle, badly designed whistle.",Rengaraj M,20days ago,2020-07-13,Having problem whistle badly design whistle,neg,neg
5.0,Nice and light weight timely delivery by flipkart,Jai Kishan,20days ago,2020-07-13,Nice light weight timely delivery flipkart,pos,pos
5.0,Best items excellent experience,Flipkart Customer,20days ago,2020-07-13,Best item excellent experience,pos,pos
5.0,Very nice but dlvy not good,Flipkart Customer,20days ago,2020-07-13,Very nice dlvy good,pos,neg
4.0,Good one. I like it,Flipkart Customer,20days ago,2020-07-13,Good one I like,pos,pos
4.0,good product,Flipkart Customer,20days ago,2020-07-13,good product,pos,pos
5.0,Good Product,Nempal Singh Singh,20days ago,2020-07-13,Good Product,pos,pos
4.0,Not 3 L actually but I  like it very nice looking lovely,Flipkart Customer,20days ago,2020-07-13,Not 3 L actually I like nice look lovely,pos,pos
5.0,Very nice. Worth money,Flipkart Customer,20days ago,2020-07-13,Very nice Worth money,pos,pos
4.0,Good product ... I love it ,Shameela Sameer,20days ago,2020-07-13,Good product I love,pos,pos
3.0,No Handle screws How is it fitting,Upendra R,20days ago,2020-07-13,No Handle screw How fit,neu,neu
5.0,Good item,Deepa Paliwal,20days ago,2020-07-13,Good item,pos,pos
4.0,Super quality,Krishna Dwarapudi,20days ago,2020-07-13,Super quality,pos,pos
4.0,Good product..... worth for money,SRIDHARAN SANJEEVI,20days ago,2020-07-13,Good product worth money,pos,pos
5.0,Super,Anu  C K,20days ago,2020-07-13,Super,pos,pos
4.0,Not bad.. quality is very good...,Yashu .,20days ago,2020-07-13,Not bad quality good,neu,pos
3.0,Nice,Deepak Kumar prasad Prasad,20days ago,2020-07-13,Nice,pos,pos
5.0,Good product,SUDIPA  BASU DHAR ,20days ago,2020-07-13,Good product,pos,pos
5.0,Very nice and thank you Flipkart very nice pressure cooker you also buy it and enjoy,Flipkart Customer,20days ago,2020-07-13,Very nice thank Flipkart nice pressure cooker also buy enjoy,pos,pos
5.0,cost saving and too good ....,Flipkart Customer,20days ago,2020-07-13,cost saving good,pos,pos
5.0,Ossium ..,Flipkart Customer,20days ago,2020-07-13,Ossium,neu,neu
5.0,Good,Flipkart Customer,20days ago,2020-07-13,Good,pos,pos
3.0,Quality good but  not happy,JILLELA HANSHITHA,20days ago,2020-07-13,Quality good happy,pos,neg
4.0,Super quality......... I loved it,Emmanuyelu Surada,20days ago,2020-07-13,Super quality I love,pos,pos
5.0,Good product no doubt go for it... To Flipkart...,Himabindhu Reddy,20days ago,2020-07-13,Good product doubt go To Flipkart,neu,pos
5.0,Wroth for our money,Tamilan Rto,20days ago,2020-07-13,Wroth money,neu,neu
5.0,Fabulous product and fast delivery thank you flipkart,AHMED  BASHA ,21days ago,2020-07-12,Fabulous product fast delivery thank flipkart,pos,pos
5.0,Super,Amala Srinivas,21days ago,2020-07-12,Super,pos,pos
4.0,I like it,Arman Malik,21days ago,2020-07-12,I like,pos,pos
5.0,Nice product.really happy,Antony Deepak,21days ago,2020-07-12,Nice product really happy,pos,pos
5.0,Wonderful,Flipkart Customer,21days ago,2020-07-12,Wonderful,pos,pos
5.0,Super,Flipkart Customer,21days ago,2020-07-12,Super,pos,pos
5.0,Best product,Vikas Singh,21days ago,2020-07-12,Best product,pos,pos
4.0,Nice and cute cooker,Flipkart Customer,21days ago,2020-07-12,Nice cute cooker,pos,pos
4.0,Handle  is loose,Seeta  Devi,21days ago,2020-07-12,Handle loose,neg,neg
5.0,Nice,krishna chaitanya,21days ago,2020-07-12,Nice,pos,pos
4.0,capacity only 3L,vijay prakash,21days ago,2020-07-12,capacity 3L,neu,neu
3.0,Average,SANTHOSHKUMAR SANTHOSHKUMAR,21days ago,2020-07-12,Average,neu,neu
5.0,Nice....,Sujoy Shil,21days ago,2020-07-12,Nice,pos,pos
4.0,Small size,Flipkart Customer,21days ago,2020-07-12,Small size,neu,neu
5.0,best brand,Flipkart Customer,21days ago,2020-07-12,best brand,pos,pos
5.0,Awesome best price most compact,Arun Uthamesh,21days ago,2020-07-12,Awesome best price compact,pos,pos
5.0,niceproduct,ABHAY THAKUR,21days ago,2020-07-12,niceproduct,neu,neu
4.0,Nice product,Sairam Palaboina,21days ago,2020-07-12,Nice product,pos,pos
5.0,Nice products,Balaji Naik Vakudavath,21days ago,2020-07-12,Nice product,pos,pos
5.0,Using from one week. No issues observed till now,Dilip Kumar,21days ago,2020-07-12,Using one week No issue observe till,neg,neg
4.0,Nice product,Flipkart Customer,21days ago,2020-07-12,Nice product,pos,pos
4.0,Good one,anbu King,21days ago,2020-07-12,Good one,pos,pos
5.0,Thankyou flikcart.....it is very really very cute,Flipkart Customer,21days ago,2020-07-12,Thankyou flikcart really cute,pos,pos
4.0,Product is good but have some scratches,Flipkart Customer,21days ago,2020-07-12,Product good scratch,pos,pos
4.0,Good product,Srinu Vasu,21days ago,2020-07-12,Good product,pos,pos
5.0,Super,Manikandan G,21days ago,2020-07-12,Super,pos,pos
4.0,Good product,Sonairaja J,21days ago,2020-07-12,Good product,pos,pos
5.0,Nice product  best value for money ,Arijit Maji,22days ago,2020-07-11,Nice product best value money,pos,pos
5.0,Best product,KATHI SUDHAKAR REDDY,22days ago,2020-07-11,Best product,pos,pos
4.0,I am happy to bought it,Afreen Khan,22days ago,2020-07-11,I happy buy,pos,pos
5.0,Very good,Amanat Mondal,22days ago,2020-07-11,Very good,pos,pos
3.0,Very bad,Sourav  Chowdhury,22days ago,2020-07-11,Very bad,neg,neg
5.0,This looks super good quality is also nice yet to try,Priyanka Shukla,22days ago,2020-07-11,This look super good quality also nice yet try,pos,pos
4.0,Good quality,Thamaraiyan  A,22days ago,2020-07-11,Good quality,pos,pos
5.0,Worth for money,Soumya Ajayakumar,22days ago,2020-07-11,Worth money,pos,pos
3.0,Screw driver also needed with this product as handle screw always gets loose after some time.,Agraj Sharma,22days ago,2020-07-11,Screw driver also need product handle screw always get loose time,neg,neg
5.0,superb deals....,MARIYAAROKKIYAM R,22days ago,2020-07-11,superb deal,pos,pos
4.0,Good product...,Stebin  K Tomy,22days ago,2020-07-11,Good product,pos,pos
4.0,Nicene product and the winemaster was so kind and good who delivered it in such a good gesture..,Pradeep Kumar Lenka,22days ago,2020-07-11,Nicene product winemaster kind good deliver good gesture,pos,pos
3.0,Just good,Pankaj  kumar ,22days ago,2020-07-11,Just good,pos,pos
5.0,Best,Rajkumar  Jadhawar ,22days ago,2020-07-11,Best,pos,pos
4.0,Good product and high results on low flame,Akash Sharma,22days ago,2020-07-11,Good product high result low flame,pos,pos
5.0,Nice product,Flipkart Customer,22days ago,2020-07-11,Nice product,pos,pos
5.0,super,Flipkart Customer,22days ago,2020-07-11,super,pos,pos
4.0,Good,sivaramakrishna potru,22days ago,2020-07-11,Good,pos,pos
5.0,Good quality products butterfly,Shivashankar  Gadagoju ,22days ago,2020-07-11,Good quality product butterfly,pos,pos
5.0,"Thanks the item received from Tipcart partner is in good, well conditioned...totally new...",R.K. Singh,22days ago,2020-07-11,Thanks item receive Tipcart partner good well condition totally new,pos,pos
5.0,Super,serma durai,22days ago,2020-07-11,Super,pos,pos
5.0,The cooker was better and weight  less best cooker,Flipkart Customer,22days ago,2020-07-11,The cooker well weight less best cooker,pos,pos
4.0,Price & quality good. But no design. Normal cooker.,Aaru Aaru,22days ago,2020-07-11,Price quality good But design Normal cooker,pos,neg
3.0,Product is very light weight Material is not good,Kuntal Das,23days ago,2020-07-10,Product light weight Material good,pos,neg
3.0,Good item,MATHA PRASADA  RAO,23days ago,2020-07-10,Good item,pos,pos
3.0,good,Flipkart Customer,23days ago,2020-07-10,good,pos,pos
5.0,One of the best for 2-3 person,pushpendra,23days ago,2020-07-10,One best 2 3 person,pos,pos
4.0,At first it felt very small but the size is correct for a family of three that eats rice for lunch.,Pratap Pandyan,23days ago,2020-07-10,At first felt small size correct family three eat rice lunch,neu,neu
4.0,The product was good. But the size is too small. Suitable for single person and couples but not for family with 3 or 4 members. The build quality and other things are also good.,NIVESH REDDY,23days ago,2020-07-10,The product good But size small Suitable single person couple family 3 4 member The build quality thing also good,pos,pos
4.0,Little disappointed with size as they mention it is 3later cooker but received 2.4 later overall good quality and easy to use.,Sangeeta  Ojha,23days ago,2020-07-10,Little disappointed size mention 3later cooker receive 2 4 later overall good quality easy use,pos,pos
4.0,Good product,ANBARASU  PALANISAMY,23days ago,2020-07-10,Good product,pos,pos
4.0,Nice,Flipkart Customer,23days ago,2020-07-10,Nice,pos,pos
4.0,The quality  of the  product  is  nice,jareena Vahab shaik,23days ago,2020-07-10,The quality product nice,pos,pos
5.0,Very super,Flipkart Customer,23days ago,2020-07-10,Very super,pos,pos
5.0,Good,Devendra Kumar,23days ago,2020-07-10,Good,pos,pos
5.0,Good product,Flipkart Customer,23days ago,2020-07-10,Good product,pos,pos
4.0,Super  product and so good l am happy,Flipkart Customer,23days ago,2020-07-10,Super product good l happy,pos,pos
3.0,It's very light weight.its handle only weighs.very very light,Mugunth  Kumar,23days ago,2020-07-10,It light weight handle weigh light,neu,neu
3.0,Too small handle...just fits my palm. With the cooker full with stuff it is difficult to lift with such small handle. Otherwise it is decent cooker.,Flipkart Customer,23days ago,2020-07-10,Too small handle fit palm With cooker full stuff difficult lift small handle Otherwise decent cooker,neu,neg
5.0,Awesome product very comfortable with its quality price design compared to other brand this product is available in very nice price,Md Wakil Khan,23days ago,2020-07-10,Awesome product comfortable quality price design compare brand product available nice price,pos,pos
5.0,Good product.... Am Happy.,Ganesh  tamarapu,23days ago,2020-07-10,Good product Am Happy,pos,pos
5.0,Good product. Little bit water leakage in the whistle. But that may be because of more water input.,Sathish Ramasamy,23days ago,2020-07-10,Good product Little bit water leakage whistle But may water input,pos,pos
5.0,This product is very good,Flipkart Customer,23days ago,2020-07-10,This product good,pos,pos
5.0,Awesome,Flipkart Customer,23days ago,2020-07-10,Awesome,pos,pos
4.0,It is not 3Lister capable okay okay not that much quality But good choice on this price I get 599 okay for two people daily use,VISHWADEEP  KHILLARE ,24days ago,2020-07-09,It 3Lister capable okay okay much quality But good choice price I get 599 okay two people daily use,pos,pos
4.0,Nice,Rahul Rk,24days ago,2020-07-09,Nice,pos,pos
4.0,Good one,KarunJyothy,24days ago,2020-07-09,Good one,pos,pos
5.0,Excellent...,Nayana  C V,24days ago,2020-07-09,Excellent,pos,pos
5.0,Love it. Let see how it goes,Flipkart Customer,24days ago,2020-07-09,Love Let see go,pos,pos
4.0,I have to give advice take this one,Flipkart Customer,24days ago,2020-07-09,I give advice take one,neu,neu
5.0,Good,Rambabu Nagulla,24days ago,2020-07-09,Good,pos,pos
5.0,Ny product,Palli Naveen Goud,24days ago,2020-07-09,Ny product,neu,neu
4.0,Good product in this range,Flipkart Customer,24days ago,2020-07-09,Good product range,pos,pos
5.0,Awesome products,Flipkart Customer,24days ago,2020-07-09,Awesome product,pos,pos
5.0,good quality,rajesh Raj,24days ago,2020-07-09,good quality,pos,pos
5.0,Super induction,Shaik Aslam,24days ago,2020-07-09,Super induction,pos,pos
5.0,"Excellent,super,inblowing",Flipkart Customer,24days ago,2020-07-09,Excellent super inblowing,pos,neu
5.0,Bast,M.R Shak,24days ago,2020-07-09,Bast,neu,neu
5.0,Good,Flipkart Customer,24days ago,2020-07-09,Good,pos,pos
3.0,Good ,Narinder  Sharma,24days ago,2020-07-09,Good,pos,pos
5.0,Good nice,Chandran Chandran,24days ago,2020-07-09,Good nice,pos,pos
5.0,Very good,Munna  Mahato,24days ago,2020-07-09,Very good,pos,pos
4.0,Sam,Flipkart Customer,24days ago,2020-07-09,Sam,neu,neu
5.0,Nice.. Delivery boy is good talk...,Sai,24days ago,2020-07-09,Nice Delivery boy good talk,pos,pos
5.0,Better this product,Aman solanki Customer,24days ago,2020-07-09,Better product,pos,pos
5.0,Good,Amit Kumar,24days ago,2020-07-09,Good,pos,pos
5.0,very good prodyoucttnk you filpkart,Flipkart Customer,24days ago,2020-07-09,good prodyoucttnk filpkart,pos,pos
5.0,Amazing product,Santosh Kumar,24days ago,2020-07-09,Amazing product,pos,pos
5.0,Great product and fast delivery,Swaroop Bhisikar,24days ago,2020-07-09,Great product fast delivery,pos,pos
5.0,Happy,Divya  Sharma,24days ago,2020-07-09,Happy,pos,pos
5.0,Good product ,Flipkart Customer,24days ago,2020-07-09,Good product,pos,pos
3.0,It's okay but not have work,Davitmarzhal Marzhal,24days ago,2020-07-09,It okay work,pos,neu
5.0,Nice  ,Flipkart Customer,25days ago,2020-07-08,Nice,pos,pos
5.0,Nice protect,Martin babu Antony,25days ago,2020-07-08,Nice protect,pos,pos
3.0,Good,MATEEN SHAIKH ,25days ago,2020-07-08,Good,pos,pos
5.0,Super and good product,sundar c,25days ago,2020-07-08,Super good product,pos,pos
5.0,It is nice to be used on Induction as well as Gas. My family loved it. Thanks to Flipkart for quick and quality product.,Harsh Bardhan,25days ago,2020-07-08,It nice use Induction well Gas My family love Thanks Flipkart quick quality product,pos,pos
5.0,Gude just got today Will update the review while using after 3months,rahula raghu,25days ago,2020-07-08,Gude get today Will update review use 3months,neu,neu
5.0,Good,Flipkart Customer,25days ago,2020-07-08,Good,pos,pos
5.0,It's a very good product ,Shikha  Rajput,25days ago,2020-07-08,It good product,pos,pos
4.0,Good material original aluminum body,Ajim Basha,25days ago,2020-07-08,Good material original aluminum body,pos,pos
4.0,Good,Pooja Pandey,25days ago,2020-07-08,Good,pos,pos
4.0,Good and strong retiral and best for cooking,Flipkart Customer,25days ago,2020-07-08,Good strong retiral best cook,pos,pos
3.0,Small cooker...buy offline is best option... quality average...price is also high 599 goto buy offline this type of product,Mohammad Rafique Shaikh,25days ago,2020-07-08,Small cooker buy offline best option quality average price also high 599 goto buy offline type product,pos,pos
5.0,Nice Products awesome.. Mind-blowing ..,Ravi Mudnur,25days ago,2020-07-08,Nice Products awesome Mind blowing,pos,pos
5.0,Worth it,Flipkart Customer,25days ago,2020-07-08,Worth,pos,pos
5.0,Nice products ,Prashant Kumar  Barik,25days ago,2020-07-08,Nice product,pos,pos
3.0,Good,mohammed  zaheeruddin,25days ago,2020-07-08,Good,pos,pos
4.0,Lovely product paisa waul,anjani kumar,25days ago,2020-07-08,Lovely product paisa waul,pos,pos
5.0,Very good product thank you flipkart ..,Puja Sardar,25days ago,2020-07-08,Very good product thank flipkart,pos,pos
4.0,Nice,Flipkart Customer,25days ago,2020-07-08,Nice,pos,pos
4.0,Good stuff in budget price.,Flipkart Customer,25days ago,2020-07-08,Good stuff budget price,pos,pos
4.0,Nice product,Priyatama  Satpathy,25days ago,2020-07-08,Nice product,pos,pos
4.0,Product is good.but cocker handle scroo always gets loose,sudharshan shetty,25days ago,2020-07-08,Product good cocker handle scroo always get loose,neu,neg
5.0,Very nice product same as expected,Flipkart Customer,25days ago,2020-07-08,Very nice product expect,pos,pos
5.0,Super,Tejashwini mekapothula,25days ago,2020-07-08,Super,pos,pos
5.0,Superb Quality Product for Induction,Amar Deep  Srivastav,25days ago,2020-07-08,Superb Quality Product Induction,pos,pos
5.0,Good,Flipkart Customer,25days ago,2020-07-08,Good,pos,pos
4.0,Value for money,Sonali Patnaik,25days ago,2020-07-08,Value money,pos,pos
5.0,Excellent,Flipkart Customer,26days ago,2020-07-07,Excellent,pos,pos
4.0,Good but not better,CHANDAN KUMAR THAKUR ,26days ago,2020-07-07,Good well,pos,neg
5.0,Nice quality,khaleel  ulla,26days ago,2020-07-07,Nice quality,pos,pos
4.0,Good but size is too small,Prathap K,26days ago,2020-07-07,Good size small,pos,pos
4.0,Worth for money,Gowtham Rathinavel,26days ago,2020-07-07,Worth money,pos,pos
5.0,Best,Praveen  Sharma ,26days ago,2020-07-07,Best,pos,pos
3.0,Ok,Ajit kumar Pattnaik,26days ago,2020-07-07,Ok,pos,pos
5.0,Quality is excellent,s santhos,26days ago,2020-07-07,Quality excellent,pos,pos
4.0,Everything is fine.. The only concern is the cooker lid handle gets really hot.. While cooking.. Rest is perfect,Chandan  Bedi ,26days ago,2020-07-07,Everything fine The concern cooker lid handle get really hot While cook Rest perfect,pos,pos
3.0,Candles are not thick they are thin,Flipkart Customer,26days ago,2020-07-07,Candles thick thin,neu,neu
5.0,Very nice quality and looking. But no extra gas keep in touch,Manmohan pratap,26days ago,2020-07-07,Very nice quality look But extra gas keep touch,pos,neu
5.0,Ok,Akula Lakshmanarao,26days ago,2020-07-07,Ok,pos,pos
5.0,It's a good product. Early useful fare 2 in 1 induction are Gas Early cute and Smart Product. Such a Fast Delivered.... Thank you flipkaaret,Kumar Borugadda ,26days ago,2020-07-07,It good product Early useful fare 2 1 induction Gas Early cute Smart Product Such Fast Delivered Thank flipkaaret,pos,pos
5.0,Nice product..go for it..,Flipkart Customer,26days ago,2020-07-07,Nice product go,pos,pos
5.0,Fast delivery  thank you flipkart,Priyanka Kumar,26days ago,2020-07-07,Fast delivery thank flipkart,pos,pos
5.0,Nice,Sujeet Kumar,26days ago,2020-07-07,Nice,pos,pos
4.0,Just okay worth for a money,DINESH  SUBRAMANIAN ,26days ago,2020-07-07,Just okay worth money,pos,pos
5.0,Happy with product and delivery was so early and got a good behaviour ,Khushi sharma,26days ago,2020-07-07,Happy product delivery early get good behaviour,pos,pos
5.0,Good,Flipkart Customer,26days ago,2020-07-07,Good,pos,pos
4.0,Gud,SUDHAKAR  SIDDHU,26days ago,2020-07-07,Gud,neu,neu
5.0,I am very happy,SHASHI  SHEKHAR ( TARIPAR ),26days ago,2020-07-07,I happy,pos,pos
5.0,A good product.,mohamed asarutheen,26days ago,2020-07-07,A good product,pos,pos
5.0,Nice,Ashish Mishra,26days ago,2020-07-07,Nice,pos,pos
5.0,I good I like it,Naveen Kumar,27days ago,2020-07-06,I good I like,pos,pos
5.0,Very good product,Flipkart Customer,27days ago,2020-07-06,Very good product,pos,pos
5.0,Good quality,Flipkart Customer,27days ago,2020-07-06,Good quality,pos,pos
5.0,Good quality but cooker is small,nampally vijaya,27days ago,2020-07-06,Good quality cooker small,pos,pos
4.0,super product,Flipkart Customer,27days ago,2020-07-06,super product,pos,pos
4.0,Nice,Flipkart Customer,27days ago,2020-07-06,Nice,pos,pos
5.0,Very nice product,Nibha K,27days ago,2020-07-06,Very nice product,pos,pos
5.0,Awesome product,Flipkart Customer,27days ago,2020-07-06,Awesome product,pos,pos
5.0,Super,Ramakrishna Uppada,27days ago,2020-07-06,Super,pos,pos
3.0,Candles got loose with in 15 days,Prabhat Yadav,27days ago,2020-07-06,Candles get loose 15 day,neg,neg
3.0,Not 3later its 2 later cooker,Flipkart Customer,27days ago,2020-07-06,Not 3later 2 later cooker,neu,neu
4.0,It's very nice.Bout if you ordered combo set the item's was vary.,Flipkart Customer,27days ago,2020-07-06,It nice Bout order combo set item vary,pos,neu
5.0,Good,murali s,27days ago,2020-07-06,Good,pos,pos
5.0,Delivery man is so genuine.,Savithri Muniyandi,27days ago,2020-07-06,Delivery man genuine,neu,neu
5.0,super quality,Sandeboina Nagaraju,27days ago,2020-07-06,super quality,pos,pos
4.0,Good,Anuraj Pillai ,27days ago,2020-07-06,Good,pos,pos
5.0,Super,Flipkart Customer,27days ago,2020-07-06,Super,pos,pos
5.0,Sugar,Amarjeeth  Kumar ,27days ago,2020-07-06,Sugar,neu,neu
5.0,Thank you so much ,Zaheeda Parveen,27days ago,2020-07-06,Thank much,pos,pos
5.0,Nice cooker I like it,Yogesh  Ghode,27days ago,2020-07-06,Nice cooker I like,pos,pos
4.0,Good product,MUTHAMIL SELVAN,27days ago,2020-07-06,Good product,pos,pos
4.0,Good,Lisa Coates Reid ,27days ago,2020-07-06,Good,pos,pos
3.0,It was missing product of this cooker,Alok Kumar,27days ago,2020-07-06,It miss product cooker,neu,neg
4.0,Good one,Faziludeen Ks,27days ago,2020-07-06,Good one,pos,pos
5.0,Excellent,Flipkart Customer,27days ago,2020-07-06,Excellent,pos,pos
3.0,Value for money,Hiranmoy Saha,27days ago,2020-07-06,Value money,pos,pos
4.0,Happy,Flipkart Customer,27days ago,2020-07-06,Happy,pos,pos
4.0,Nice product value for money,Flipkart Customer,27days ago,2020-07-06,Nice product value money,pos,pos
5.0,Good one,Malaya Mohanty,28days ago,2020-07-05,Good one,pos,pos
3.0,Just okay,Rajasing Vijapur,28days ago,2020-07-05,Just okay,pos,pos
5.0,Very nice.. got a good deal.,Flipkart Customer,28days ago,2020-07-05,Very nice get good deal,pos,pos
4.0,Nice  good quality,Flipkart Customer,28days ago,2020-07-05,Nice good quality,pos,pos
4.0,Seems good but there is no warranty card Let's see how it works in future,Flipkart Customer,28days ago,2020-07-05,Seems good warranty card Let see work future,pos,neg
5.0,"took good product, excellent.",Ayesha Saba,28days ago,2020-07-05,take good product excellent,pos,pos
5.0,good it is a nice product I like it because fast delivery and good,Abhijith B S,28days ago,2020-07-05,good nice product I like fast delivery good,pos,pos
5.0,Value for money. Cute and elegant 3L pressure cooker. Good locking system. Handle slightly short. Need to send warranty card by post.,PJN,28days ago,2020-07-05,Value money Cute elegant 3L pressure cooker Good locking system Handle slightly short Need send warranty card post,pos,pos
4.0,"Good product chooseable,but it is 2.4 lit not 3 lit",Flipkart Customer,28days ago,2020-07-05,Good product chooseable 2 4 lit 3 lit,pos,pos
3.0,Water linage,thirumal karunakaran,28days ago,2020-07-05,Water linage,neu,neu
4.0,Good,Bharathiraja  Raja,28days ago,2020-07-05,Good,pos,pos
4.0,Small cute cooker,Flipkart Customer,28days ago,2020-07-05,Small cute cooker,pos,pos
3.0,Ok,pandu  goud ,28days ago,2020-07-05,Ok,pos,pos
5.0,It's the best,Flipkart Customer,28days ago,2020-07-05,It best,pos,pos
4.0,Nice products,DEEPAK KUMARA,28days ago,2020-07-05,Nice product,pos,pos
5.0,Nice,Nayaz Raju,28days ago,2020-07-05,Nice,pos,pos
4.0,Super,Flipkart Customer,28days ago,2020-07-05,Super,pos,pos
4.0,Good product,Abdullah  Al amin,28days ago,2020-07-05,Good product,pos,pos
5.0,nice product....,rufaid,28days ago,2020-07-05,nice product,pos,pos
3.0,Nat fit,Sachin Kaushal ,28days ago,2020-07-05,Nat fit,pos,pos
4.0,good product of price,Aditya Yadav,28days ago,2020-07-05,good product price,pos,pos
5.0,Very good product thanks for flip cart ,Bilal Billu,28days ago,2020-07-05,Very good product thanks flip cart,pos,pos
5.0,Excellent product,Flipkart Customer,28days ago,2020-07-05,Excellent product,pos,pos
3.0,Good,Flipkart Customer,29days ago,2020-07-04,Good,pos,pos
4.0,It's a good product people.. Since last two weeks..same as picture..its works great...highly recommend..,Ashwin Shrivastav,29days ago,2020-07-04,It good product people Since last two week picture work great highly recommend,pos,pos
4.0,Nice product,Rekha Rajendran,29days ago,2020-07-04,Nice product,pos,pos
3.0,Product is good but screw of all Cocker is loose..,Waseem Syed,29days ago,2020-07-04,Product good screw Cocker loose,neu,neg
5.0,Nice product ,Flipkart Customer,29days ago,2020-07-04,Nice product,pos,pos
5.0,Excellent,Mukesh Manish,29days ago,2020-07-04,Excellent,pos,pos
4.0,Not bad,Liju KL,29days ago,2020-07-04,Not bad,pos,pos
3.0,Good product,Radha Samireddi,29days ago,2020-07-04,Good product,pos,pos
5.0,"Good product as of now, I will give full feedback after using. Supper fast delivery flipkart.",Srikrishna Chemirthipalli,29days ago,2020-07-04,Good product I give full feedback use Supper fast delivery flipkart,pos,pos
5.0,No complaints... But the handle quality could have been better,Kushal Modak,29days ago,2020-07-04,No complaint But handle quality could good,pos,pos
5.0,Good,Flipkart Customer,29days ago,2020-07-04,Good,pos,pos
5.0,Good quality,Raj kumar,29days ago,2020-07-04,Good quality,pos,pos
4.0,Good product for the money you pay. Quality seems a little less.but it works fine.,Flipkart Customer,29days ago,2020-07-04,Good product money pay Quality seem little less work fine,pos,pos
4.0,Good product,Flipkart Customer,29days ago,2020-07-04,Good product,pos,pos
4.0,nice.best in this price.,Goutam Bhowmik,29days ago,2020-07-04,nice best price,pos,neu
5.0,Best quality......,Priyanka Priyadarsini Samal,29days ago,2020-07-04,Best quality,pos,pos
5.0,Good,Flipkart Customer,29days ago,2020-07-04,Good,pos,pos
4.0,Good product but do not have is mark on pressure cooker. When I compared with my butterfly 5L pressure cooker (offline shopping) I noticed that it has is mark on its lid.But it is missing in this pressure cooker,Anusree Sanil,29days ago,2020-07-04,Good product mark pressure cooker When I compare butterfly 5L pressure cooker offline shop I notice mark lid But miss pressure cooker,neg,neg
4.0,Super cooker....best for 2 member .....nice one....worth for buying it,Ezhilarasu Murugan,29days ago,2020-07-04,Super cooker best 2 member nice one worth buy,pos,pos
5.0,Excellent,Ajay Kumar,29days ago,2020-07-04,Excellent,pos,pos
5.0,Fast delivery.. item is good Am happy...,Jijesh Niradeepam,29days ago,2020-07-04,Fast delivery item good Am happy,pos,pos
4.0,Good product.,Pasupuleti Gangadhar,29days ago,2020-07-04,Good product,pos,pos
5.0,Good product,Kapil Patidar,29days ago,2020-07-04,Good product,pos,pos
5.0,Super product value of money,Flipkart Customer,1month ago,2020-07-02,Super product value money,pos,pos
5.0,Perfect cooker... Works well on my ushas cooky induction... Don't doubt about the brand... Just go for it... And make it a big brand,Shubhendu  Mishra,1month ago,2020-07-02,Perfect cooker Works well ushas cooky induction Don doubt brand Just go And make big brand,pos,pos
5.0,Very Good,Flipkart Customer,1month ago,2020-07-02,Very Good,pos,pos
3.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,Beautiful  very nice cooker,Madhu  Thakur,1month ago,2020-07-02,Beautiful nice cooker,pos,pos
5.0,Fully satisfied. Best deal.,Nandkumar Chopde,1month ago,2020-07-02,Fully satisfied Best deal,pos,pos
3.0,Ok,Humera Begum,1month ago,2020-07-02,Ok,pos,pos
4.0,Best,lalranjan kumar,1month ago,2020-07-02,Best,pos,pos
5.0,Best,Flipkart Customer,1month ago,2020-07-02,Best,pos,pos
5.0,Literally it is a nice pressure cooker & the cute one i can say..My afoam gifted ame this one..I am writing the review after using this cooker..It's a 3L pressure cooker..Thanks to amy afoam for gifted ame this one & the flipkart packaging was also nice.,Flipkart Customer,1month ago,2020-07-02,Literally nice pressure cooker cute one say My afoam gift ame one I write review use cooker It 3L pressure cooker Thanks amy afoam gifted ame one flipkart packaging also nice,pos,pos
5.0,Good,Mahesh goud,1month ago,2020-07-02,Good,pos,pos
5.0,Gd product,Flipkart Customer,1month ago,2020-07-02,Gd product,neu,neu
5.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,Awesome quality product,rahul verma,1month ago,2020-07-02,Awesome quality product,pos,pos
5.0,Nice product ,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
5.0,Price is more,Flipkart Customer,1month ago,2020-07-02,Price,neu,neu
5.0,Excellent product,Kookuri  Viswanadhan,1month ago,2020-07-02,Excellent product,pos,pos
